['INFO ]2023-07-22 11:41:43,151(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-*********************** User is Created ****************
['INFO ]2023-07-22 11:41:43,153(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-----------------------------------------program module is created-----------------
['INFO ]2023-07-22 15:41:47,093(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)--------user post request with endpoint------------------
['INFO ]2023-07-22 15:41:47,702(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-*********************** Creating User *************
['INFO ]2023-07-22 15:41:49,518(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-*********************** User is Created ****************
['INFO ]2023-07-22 15:42:23,555(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)--------user post request with endpoint------------------
['INFO ]2023-07-22 15:42:24,122(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-*********************** Creating User *************
['INFO ]2023-07-22 15:42:25,879(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-*********************** User is Created ****************
['INFO ]2023-07-22 16:23:17,088(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)--------user post request with endpoint------------------
['INFO ]2023-07-22 16:23:17,844(YYYY-MM-ddHH:MM:ss.SSS][main]api.utilities.Loggerload1)-*********************** Creating User *************
